index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
796,UOAgent,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.011001949082128704,n72EG0BDt,False,False,False,,-5137968895530316501,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
797,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,0.019917955840355717,nT32frls6,False,False,False,,-5137968895530316501,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
798,RVFitter,0.6872952704136528,0.6784212192414283,0.029077538576172093,0.641007758423391,0.6641515144185219,DivideThePies7,UOAgent,0.004598777144565247,ntWBSIgRV,False,False,False,,9064631871135747668,0.9435242272853636,0.9801994514117929,0.9638060982694862,1.0
799,UOAgent,0.641007758423391,0.6026531277807107,0.09657259257896064,0.6872952704136528,0.6641515144185219,DivideThePies7,RVFitter,0.01536326993664261,nzSnnmUyf,False,False,False,,9064631871135747668,0.9435242272853636,0.9801994514117929,0.9638060982694862,1.0
800,UOAgent,0.8106015158434796,0.5209143183374337,0.6185420529451096,0.7655514895955274,0.7880765027195036,S6,Shochan,0.01504518416186329,nfhpBCnqg,False,False,False,,-6986393678997461217,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
801,Shochan,0.7655514895955274,0.13140475186614992,0.7300831328396493,0.8106015158434796,0.7880765027195036,S6,UOAgent,2.4397018266899977,nIpUYL5tZ,False,False,False,,-6986393678997461217,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
802,AwesomeNegotiator,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,UOAgent,0.006470097927376628,nRnLWXM1Y,False,False,False,,-7510445303945586577,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
803,UOAgent,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.015350590998423286,n5ScyzbjH,False,False,False,,-7510445303945586577,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
804,UOAgent,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.012572050269227475,n5JKGJt79,False,False,False,,7752982498900420912,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
805,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,0.022239485653699376,nEbVLVPoV,False,False,False,,7752982498900420912,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
806,Shochan,0.9892530450686835,0.5209143183374337,1.0,0.5191116553193436,0.7541823501940135,S6,AwesomeNegotiator,1.0505337710346794,nc8wrGzrC,False,False,False,,-3212720976418655777,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
807,AwesomeNegotiator,0.5191116553193436,0.13140475186614992,0.44636084025313144,0.9892530450686835,0.7541823501940135,S6,Shochan,0.013428715290501714,nMVq5ShmH,False,False,False,,-3212720976418655777,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
808,AwesomeNegotiator,0.8084869677514228,0.47816550427842364,0.6462965780306394,0.5657198250152616,0.6871033963833422,S1,RVFitter,0.002345372980926186,nYCkmwmXc,False,False,False,,-4719501675770607729,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
809,RVFitter,0.5657198250152616,0.16875877490473085,0.48246191947248607,0.8084869677514228,0.6871033963833422,S1,AwesomeNegotiator,0.002339577957172878,nlHmShl1j,False,False,False,,-4719501675770607729,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
810,Shochan,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,UOAgent,0.7582856270455522,n9mgeUy5S,False,False,False,,-7487936712915920365,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
811,UOAgent,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,Shochan,0.0067919558205176145,nlDXlfmwF,False,False,False,,-7487936712915920365,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
812,UOAgent,0.9107007411177589,0.34365556411290143,0.8771096564133691,0.27122157881020265,0.5909611599639808,DivideThePies3,RVFitter,0.050462361323297955,n9KFzH2UV,False,False,False,,6139321591995838841,0.6645103024737398,0.6654808512207085,0.9999020473983321,1.0
813,RVFitter,0.27122157881020265,0.24015350268590402,0.04251267377702055,0.9107007411177589,0.5909611599639808,DivideThePies3,UOAgent,0.5426621550286654,nBNYgO58S,False,False,False,,6139321591995838841,0.6645103024737398,0.6654808512207085,0.9999020473983321,1.0
814,AwesomeNegotiator,0.35268865485386275,0.2341757033874725,0.1548441056501998,0.6955848590461979,0.5241367569500304,DivideThePies8,Shochan,0.006395627846359275,nUbEufM3m,False,False,False,,-569209072486843372,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
815,Shochan,0.6955848590461979,0.47357940248705105,0.42172866787721547,0.35268865485386275,0.5241367569500304,DivideThePies8,AwesomeNegotiator,0.4101003649411723,nMWIsPLaY,False,False,False,,-569209072486843372,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
816,Shochan,0.315308153134893,0.027441839804024756,0.2959887902980134,0.7823227690580122,0.5488154610964526,S0,Shochan,1.1890006898756837,nVjbxsRh1,False,False,False,,1316829801361291502,0.9860007775949089,0.9654603291457927,0.9384949605259779,1.0
817,Shochan,0.7823227690580122,0.5611273150736306,0.5040082501864797,0.315308153134893,0.5488154610964526,S0,Shochan,0.7088283729390241,nwQcsrwy6,False,False,False,,1316829801361291502,0.9860007775949089,0.9654603291457927,0.9384949605259779,1.0
818,Shochan,0.49426461056369175,0.3601466409842349,0.20960735407525208,0.5378605416739713,0.5160625761188316,S9,UOAgent,9.214878300219425,n1c5nGOzQ,False,False,False,,6414662832951984331,0.8887745299091578,0.8628726770515283,0.9946042082833508,1.0
819,UOAgent,0.5378605416739713,0.1373045019914979,0.4643075576575292,0.49426461056369175,0.5160625761188316,S9,Shochan,0.18587225637747906,nHzTcDECj,False,False,False,,6414662832951984331,0.8887745299091578,0.8628726770515283,0.9946042082833508,1.0
820,UOAgent,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,RVFitter,0.022905601756065153,nImXsGfYR,False,False,False,,-2323390683775833508,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
821,RVFitter,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,UOAgent,0.6721159671578789,nEllJXKvh,False,False,False,,-2323390683775833508,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
822,Shochan,0.5857988284425112,0.3270895455918036,0.38446316468397607,0.58177724041765,0.5837880344300805,S2,RVFitter,2.3281540009047603,nWLWBZymi,False,False,False,,-4693609981835274259,0.8979910551040085,0.8754161105232214,0.9976789734777773,1.0
823,RVFitter,0.58177724041765,0.5635107556759603,0.0418486480004283,0.5857988284425112,0.5837880344300805,S2,Shochan,0.01658941242203582,nMAmZUQu6,False,False,False,,-4693609981835274259,0.8979910551040085,0.8754161105232214,0.9976789734777773,1.0
824,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,0.008354336503543891,nHiN0p9Th,False,False,False,,888137506850338086,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
825,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,0.008908695075660944,nf4lWEct8,False,False,False,,888137506850338086,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
826,RVFitter,0.24881523109226342,0.027441839804024756,0.22761969448041114,0.7982069423363221,0.5235110867142927,S0,AwesomeNegotiator,0.00537795721902512,n1FI8F0WQ,False,False,False,,-8007091925259446676,0.9383982006972351,0.9796007374280069,0.8952235341170449,0.9824735735561202
827,AwesomeNegotiator,0.7982069423363221,0.5611273150736306,0.5402013736682355,0.24881523109226342,0.5235110867142927,S0,RVFitter,0.005064323006081395,nbW9iuHLp,False,False,False,,-8007091925259446676,0.9383982006972351,0.9796007374280069,0.8952235341170449,0.9824735735561202
828,RVFitter,0.6983222656362769,0.6784212192414283,0.06520961317685763,0.6240448281898886,0.6611835469130827,DivideThePies7,AwesomeNegotiator,0.0044536876084748656,ngQn84Q6n,False,False,False,,-6447957040390645839,0.9542793557356822,0.9898087166124281,0.9594990311031748,0.9912241504968358
829,AwesomeNegotiator,0.6240448281898886,0.6026531277807107,0.053861865792233315,0.6983222656362769,0.6611835469130827,DivideThePies7,RVFitter,0.0276044382044347,nLHTksbHE,False,False,False,,-6447957040390645839,0.9542793557356822,0.9898087166124281,0.9594990311031748,0.9912241504968358
830,RVFitter,0.5146476365378745,0.34365556411290143,0.2644917970844381,0.6036320166983066,0.5591398266180905,DivideThePies3,RVFitter,1.7051875367760658,nZgJitA0W,False,False,False,,3327386524023456996,0.9142458363208232,0.9134009030781133,0.9460605794320789,0.9998043491031443
831,RVFitter,0.6036320166983066,0.24015350268590402,0.49737368446448366,0.5146476365378745,0.5591398266180905,DivideThePies3,RVFitter,2.8372022383555304,nattkfhHo,False,False,False,,3327386524023456996,0.9142458363208232,0.9134009030781133,0.9460605794320789,0.9998043491031443
832,AwesomeNegotiator,0.8084869677514228,0.47816550427842364,0.6462965780306394,0.5657198250152616,0.6871033963833422,S1,AwesomeNegotiator,0.002310382013092749,nK9fu9G7K,False,False,False,,-5980408304314370802,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
833,AwesomeNegotiator,0.5657198250152616,0.16875877490473085,0.48246191947248607,0.8084869677514228,0.6871033963833422,S1,AwesomeNegotiator,0.00267066499509383,noaPPr9hZ,False,False,False,,-5980408304314370802,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
834,UOAgent,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,UOAgent,0.021088791283546016,nAGvMLNvB,False,False,False,,-3967416028772186084,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
835,UOAgent,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,UOAgent,0.022283521626377478,nsGhOUHV7,False,False,False,,-3967416028772186084,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
836,UOAgent,0.8106015158434796,0.5209143183374337,0.6185420529451096,0.7655514895955274,0.7880765027195036,S6,UOAgent,0.012806340979295783,n2UUIy8s9,False,False,False,,6478779607752628130,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
837,UOAgent,0.7655514895955274,0.13140475186614992,0.7300831328396493,0.8106015158434796,0.7880765027195036,S6,UOAgent,0.06961843646422494,npxtffMm1,False,False,False,,6478779607752628130,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
838,RVFitter,0.5164022086253821,0.46907373956157705,0.08914320611062378,0.4909176112679758,0.503659909946679,S5,RVFitter,0.6084160223981598,nBLUGQOTj,False,False,False,,7072848196802892989,0.9898242472843665,0.9898242472843665,0.9993596617237137,1.0
839,RVFitter,0.4909176112679758,0.4850247405592664,0.011443017117189395,0.5164022086253821,0.503659909946679,S5,RVFitter,0.4454859389079502,nKgz00j2B,False,False,False,,7072848196802892989,0.9898242472843665,0.9898242472843665,0.9993596617237137,1.0
840,Shochan,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,1.0241775465401588,n3HIOk3iU,False,False,False,,-7942672045168442201,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
841,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,Shochan,0.012642790083191358,nAgOT4HOQ,False,False,False,,-7942672045168442201,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
842,RVFitter,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,UOAgent,0.652215533045819,noUDh1tTj,False,False,False,,-1016712743418743679,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
843,UOAgent,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,RVFitter,0.02307716239010915,nsNFA5CsJ,False,False,False,,-1016712743418743679,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
844,AwesomeNegotiator,0.9892530450686835,0.5209143183374337,1.0,0.5191116553193436,0.7541823501940135,S6,RVFitter,0.014764937237487175,nUCxV5CCT,False,False,False,,-8472243578991328227,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
845,RVFitter,0.5191116553193436,0.13140475186614992,0.44636084025313144,0.9892530450686835,0.7541823501940135,S6,AwesomeNegotiator,0.011159244168084115,n0uqQRs4Z,False,False,False,,-8472243578991328227,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
846,Shochan,0.5857988284425112,0.3270895455918036,0.38446316468397607,0.58177724041765,0.5837880344300805,S2,RVFitter,2.369115017922013,neI15fv8Y,False,False,False,,-7056681211072539765,0.8979910551040085,0.8754161105232214,0.9976789734777773,1.0
847,RVFitter,0.58177724041765,0.5635107556759603,0.0418486480004283,0.5857988284425112,0.5837880344300805,S2,Shochan,0.016616259163129143,nxXVdxNSn,False,False,False,,-7056681211072539765,0.8979910551040085,0.8754161105232214,0.9976789734777773,1.0
848,UOAgent,0.42853521428840097,0.027441839804024756,0.41241068236325723,0.7041549421415594,0.5663450782149801,S0,Shochan,0.01424893393414095,nnptw9YQl,False,False,False,,4490255830720431020,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
849,Shochan,0.7041549421415594,0.5611273150736306,0.32589776484249605,0.42853521428840097,0.5663450782149801,S0,UOAgent,0.6613492509641219,nvtlIsaOO,False,False,False,,4490255830720431020,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
850,RVFitter,0.6200738370863254,0.5209143183374337,0.21172607151445977,0.9108063004624194,0.7654400687743723,S6,Shochan,0.9046001219539903,ncKTe6sq7,False,False,False,,-1096942312311101537,0.7265185851220188,0.6634941204607461,0.9711053293295697,1.0
851,Shochan,0.9108063004624194,0.13140475186614992,0.8973127045905764,0.6200738370863254,0.7654400687743723,S6,RVFitter,2.374365872310591,nIiE2wCrk,False,False,False,,-1096942312311101537,0.7265185851220188,0.6634941204607461,0.9711053293295697,1.0
852,Shochan,0.8145470635215433,0.34365556411290143,0.7283784396789816,0.3040186497251614,0.5592828566233523,DivideThePies3,RVFitter,7.0335858859616565,nTSHAqAu3,False,False,False,,6534545225317210311,0.7352586277781654,0.7362325645116617,0.946302585175924,0.9604785025329929
853,RVFitter,0.3040186497251614,0.24015350268590402,0.08739125496341603,0.8145470635215433,0.5592828566233523,DivideThePies3,Shochan,0.057584316935390234,n1Y2Rd5A5,False,False,False,,6534545225317210311,0.7352586277781654,0.7362325645116617,0.946302585175924,0.9604785025329929
854,AwesomeNegotiator,0.6200738370863254,0.5209143183374337,0.21172607151445977,0.9108063004624194,0.7654400687743723,S6,Shochan,0.021212380117503926,nNt7xJnRR,False,False,False,,1536811499724398662,0.7265185851220188,0.6634941204607461,0.9711053293295697,1.0
855,Shochan,0.9108063004624194,0.13140475186614992,0.8973127045905764,0.6200738370863254,0.7654400687743723,S6,AwesomeNegotiator,2.3453321860724827,nuIbjvyVS,False,False,False,,1536811499724398662,0.7265185851220188,0.6634941204607461,0.9711053293295697,1.0
856,UOAgent,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,RVFitter,0.02301742679264862,noB8KZpG5,False,False,False,,1468893953462192736,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
857,RVFitter,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,UOAgent,0.6703913857054431,n6aDBiofL,False,False,False,,1468893953462192736,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
858,Shochan,0.9892530450686835,0.5209143183374337,1.0,0.5191116553193436,0.7541823501940135,S6,RVFitter,1.0431763027299894,nIu165deD,False,False,False,,-4807854407103830286,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
859,RVFitter,0.5191116553193436,0.13140475186614992,0.44636084025313144,0.9892530450686835,0.7541823501940135,S6,Shochan,0.013256607679068111,n3vMc34AV,False,False,False,,-4807854407103830286,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
860,Shochan,0.27977463940327996,0.027441839804024756,0.25945265787334393,0.8068538089243602,0.54331422416382,S0,UOAgent,1.215626951030572,nUH0X3Wof,False,False,False,,3938026065104601526,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
861,UOAgent,0.8068538089243602,0.5611273150736306,0.559903822430771,0.27977463940327996,0.54331422416382,S0,Shochan,0.01145642896881327,nf7VMMgB7,False,False,False,,3938026065104601526,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
862,Shochan,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.33515721280127764,nnJbhT52C,False,False,False,,-8150759393914833888,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
863,AwesomeNegotiator,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,Shochan,0.029303272822289728,nTCYIipLQ,False,False,False,,-8150759393914833888,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
864,RVFitter,0.728082291593109,0.47816550427842364,0.4889793195260989,0.5948510297020397,0.6614666606475743,S1,UOAgent,0.0018009600171353668,n9V1zbQsI,False,False,False,,-2642164826473631151,0.802316397602647,0.9027944200692892,0.886192152065051,1.0
